"Chinese.origin.data","Google.translated.data","Google.Chinese.sentiment.analysis.score.base.on.Chinese.origin.data.","Google.English.sentiment.analysis.score.base.on.Google.translated.data."
"片子不算差到极点吧，97年末学校组织吃火锅看了甲方乙方，昨晚自己在屋里也是吃完火锅去看的，转眼16年","The film is not bad to the extreme right, the end of 97 to eat the pot to see Party A Party B, last night in the house is also eaten hot pot to see, a blink of an eye 16 years",-0.899999976,0.600000024
"片子挺烂的，却是个很好的开始","Very fast film, but it is a good start",-0.899999976,0.899999976
"片子的声誉很差 整体没有一条明确的中心线 对贪官 暴发户 大俗各种吐糟 结尾却来了一段关于环保的片段 跟之前的完全没有联系 但冲着冯导支持环保事业 还是赞一个 最后的那一小段 戳中我心窝 小时候天是湛蓝的 水是甘甜的 空气是清新的 可是现在却越变越糟 再也看不见蓝天了 好心痛 人们真是太贪婪了","The film's reputation is poor Overall there is no clear centerline Corrupt officials rogue vulgar all sorts of crap at the end came a paragraph about the environmental protection with no previous contact but directed at Feng guide environmental protection is still a last resort That small pocketed in my heart a small day when my heart is blue water is sweet, the air is fresh, but now it is getting worse, no longer see the blue sky, a good heartache, people are so greedy",0.600000024,-0.899999976
"片子里景色宜人，电影紧扣时下热门，时代感很强，巴特，为嘛这么牵强，说教大于表演，太生硬了！","Movie scenery pleasant, closely linked to the current movie, a strong sense of the times, Bart, why so far-fetched, preaching than performance, too stiff!",0.899999976,-0.699999988
"特无聊时候看看吧，看了2周已经忘记了大部分剧情","Especially boring to see it, saw 2 weeks have forgotten most of the plot",0.699999988,-0.800000012
"独白略长有点不适合电影……","Monologue slightly longer is not suitable for movies ...",0.600000024,-0.699999988
"王朔从来没让人失望。","Wang Shuo never disappoints.",-0.800000012,0.899999976
"王朔味儿就是男女老少各个都贫","Wang Shuo taste is all men and women are poor",0.899999976,-0.699999988
"王朔的东西还是很深刻的，王朔给一个星剩下的两颗星给所有的好演员","Wang Shuo's thing is still very profound, Wang Shuo give the star the rest of the stars to all the good actors",-0.800000012,0.800000012
"王朔的编剧，很嘲讽，但是可以看出很克制","Wang Shuo's screenwriter, very ridiculous, but can be seen very restrained",0.600000024,-0.800000012
"现在的商业电影里有公益广告  不是业界良心是什么~","There are public service advertisements in commercial films now that are not the conscience of the industry",0.699999988,-0.699999988
"用力过猛，但仍充满诚意。","Excessive force, but still full of sincerity.",0.899999976,-0.699999988
"由葛优和冯小刚两位黄金搭档合作出电影 带有明显的葛式喜感 但是其中又不乏含有一定深度和内涵 人们心中的梦想 心中的追求 当代社会中人们对于 利和力 的渴望 反应出现实是残忍的 这真的是一部让你笑完了以后可以有所思考 甚至自省的一部电影","By Ge You and Feng Xiaogang two gold partner film with obvious Ge style sense but there is no lack of depth and content which contains the people's hearts and minds in the pursuit of desire in contemporary society for people's desire for Lee and force response is cruel indeed Is a movie that allows you to think or even reflect after you've laughed",0.800000012,-0.600000024
"甲方乙方2，比网上的差评要好一些","Party B Party 2, worse than the online review better",0.800000012,-0.800000012
"甲方乙方故事新谈，无甚惊喜之地，王朔冯小刚把所有阶层都嘲讽了一遍，惹来不小非议，生活自有其虚伪之处，俗和雅也无非此即彼，倒是结尾的独白略带感伤，现实的不完美反而彰显无遗","Party A party B story new talk, no surprise, Wang Shuo Feng Xiaogang all levels are ridiculed again, attracted a lot of criticism, life has its own hypocrisy, vulgar and elegant is nothing more than that, but it is the end of the monologue With sentimental, the reality is not perfect but show exhaustive",0.699999988,-0.600000024
"甲方乙方的续集，就是一部恶俗喜剧，叠加一些人性的东西来寻求大众的共鸣。","Party A's second sequel, is a vulgar comedy, superimposed a number of human things to seek public sympathy.",0.800000012,-0.800000012
"甲方乙方的进化版本，讽刺意味浓厚，针砭社会不良风气，直指环境保护课题，但缺少深度，情节衔接处理有些生硬。","Party B's evolutionary version of ironic means strong, stingy social unhealthy atmosphere, directed at the topic of environmental protection, but the lack of depth, plot cohesion and some blunt.",0.800000012,-0.800000012
"甲方乙方续集，不接地气，远不如上一部的诚意与细腻。","Party B sequel, not ground, far less than the sincerity and exquisite.",-0.699999988,0.899999976
"电影情节不算精彩，但是讽刺的点都看明白了","Movie plot is not exciting, but satirical point of view understand",0.699999988,-0.600000024
"电影没看，看评论看得笑惨了","The movie did not look, see the commentary see laugh miserable",0.600000024,-0.800000012
"电影的情节感觉还好，就是觉得结尾有点莫名其妙！","The plot of the movie feels better, that is, the end feel a little baffling!",0.800000012,-0.699999988
"电影看起来真的很乱，针砭时弊算是一大亮点 但是结尾处的道歉，看起来更像是演员的作秀，场景设计也是很浮夸","The movie looks really messy, stingy when the drawbacks are a big bright spot but at the end of the apology, looks more like an actor's show, the scene design is also very exaggerated",0.800000012,-0.800000012
"电影艺术不是小品，没人想看你说什么，他们想看的不过是他们自己。","Film art is not sketchy, nobody wants to see what you say, they just want to see themselves.",0.600000024,-0.800000012
"画面很洋气，没大家说的这么烂。","The picture is very elegant, not everyone said so bad.",-0.899999976,0.699999988
"白百合怎么这么sb，超越假脸璐了","Why white lily sb, beyond the fake Lu Lu",0.699999988,-0.600000024
"的确不好看，看得我快睡着，跟扫毒和风暴没得比，虽然这两部不见得非常好！","Indeed does not look good, see I'm asleep, no more than with the drug and the storm, although these two are not very good!",0.699999988,-0.600000024
"相信大部分人还是奔着葛优去的，去看之前看网上一片骂声，也不觉好奇，呵呵，看过之后觉得还好，冷幽默，搞笑，还带那么一点感人的情节，还是值得一看的~","I believe most people are still running Ge You go to see the Internet before a condemning, but also not curious, huh, huh, after reading that okay, cold humor, funny, but also with a little touching plot, or worth a Look ~",0.899999976,-0.800000012
"看之前知道评价不高，但是没办法圣诞节电影院就两个电影，群众眼睛雪亮的，真心烂片","I do not know before the assessment to see the high, but there is no way to two movies on Christmas cinema, the masses eyes sharp, really bad film",0.600000024,-0.699999988
"看了一大半 不忍心再往下看了 烂片能烂成这样也真的出乎意料","Read most of them do not have the heart to read down the rotten film can also become so unexpectedly unexpected",0.800000012,-0.899999976
"看了就忘的电影，尽管内容有些许新颖，但是感觉的要笑点没笑点，要内容没内容","Read the forgotten movie, although the content of a little novel, but it does not feel like a joke to jokes, no content to the content",0.800000012,-0.800000012
"看到百度上搜的影评，觉得真牛逼，讽刺叼民，讽刺俗人看不懂的艺术，讽刺穷人只会做白日梦","Saw Baidu search film reviews, I feel really Niubi, satirical Diao people, satirical arts do not understand the satirical, satir the poor will only daydream",0.600000024,-0.699999988
"看到第三段睡着了，情节毫无新意，结局太矫揉造作，冯导显然是没用心拍。","See the third paragraph fell asleep, the plot is nothing new, the outcome is too artificial, Feng Chou obviously no intention pat.",0.699999988,-0.800000012
"看到第二个故事就开始走神了，之后开始犯困，没怎么仔细看，三个毫无联系毫无亮点的故事结束，穿衣服准备走人，发现电影还没结束，最后升华到向大自然道歉的主题，完全不明白导演想表达什么。","See the second story began to be distracted, and then began to sleep, did not look closely, three no connection no highlights of the end of the story, ready to leave clothes and found the movie is not over, and finally sublimated to the nature The theme of apology, totally do not understand what the director wants to express.",0.600000024,-0.800000012
