"ranking","Chinese.origin.data","Google.translated.data","Baidu.English.sentiment.analysis.positive.probability.base.on.Google.translated.data."
30,"果然很失望啊……到最后结尾的时候我都掏出手机玩candy crush了。宋丹丹演技真不错，只是真的老了，李成儒和范伟真有意思~","Really disappointed ah ... ... to the end of the last I have pulled out a cell phone to play candy crush. Song Dandan acting really good, but really old, Li Chengru and Fan Wei really interesting ~",0.817561
30,"果然我还是比较适合俗的那一部分，其实挺好看的","Sure enough, I still more suitable for the vulgar that part, in fact, very nice",0.809479
30,"果然豆瓣对它评价不高。不像电影，可能弄成话剧比较好吧。冯小刚说可能后人来看这部电影的时候会对他评价高，何来的自信。","Sure enough, the watercress evaluation of it is not high. Unlike movies, it may be better to make drama. Feng Xiaogang said that future generations may come to see him when the film evaluation of high, where's self-confidence.",0.798806
30,"框做的挺大~就是里边儿没塞好棉花~不苛刻的要求的话还可以吧，至少也就一乐呵。宋丹丹那段儿可演的真好，最后走进胡同里的背影都快让我跳戏了。见面会见了葛大爷和郑恺，为了这加了颗星。ps，郑恺跟白客长得有点儿像可咋整呀(///ω///)搞得人家小心脏扑扑的~","Big frame to do ~ is inside the child did not plug the cotton ~ not harsh requirements, then you can at least it is a music. Song Dandan that section of children can play nice, and finally into the back of the alley almost let me play the play. Meet Ge Ge uncle and Zheng Kai, in order to add this star. Ps, Zheng Kai with white people grow a bit like can Zezhe ah (/// ω ///) Made others little heart flutter ~",0.958474
30,"植入广告","Implanted ads",1
30,"模仿","imitate",1
30,"欠佳","Poor",1
30,"欸","Eh",1
30,"此片确实和冯导以前拍的片来衡量，确实不咋地，说是垃圾也不为过，虽然很多人在看之前直到评价不好，但是他们还是看了。这是为什么？因为冯导的贺岁片已经成为，那些喜欢看电影的或者说一年也看不了一次电影的这些人的一种习惯。","This film indeed and Feng guide film before the film to measure, really not good, that is rubbish is not an excuse, although many people look until before the evaluation is not good, but they still read. Why is that? Because Feng's Lunar New Year films have become a habit for those who like to watch movies or for a year can not see a movie.",0.795687
30,"武汉","Wuhan",1
30,"段子","Duanzi",1
30,"段子集锦","Segment highlights",1
30,"比大地震和1942都好  这才是冯导擅长的  喜欢影片最后的道歉套餐桥段","Than Earthquake and 1942 are good This is Feng Chien good at like the film's final apology Package Bridge",0.818036
30,"比想象的好，娱乐消遣不错。结合了当下社会、网络热点，反腐仇富结尾还来个公益宣传片，为毛段子我都觉得在网上看过，完全戳不中笑点捉急。","Better than expected, good entertainment. Combined with the current society, the Internet hot spots, the anti-corruption hatred at the end of a public service video, for the hair I think I have seen on the Internet, completely poking fun in the emergency.",0.841677
30,"比起前几年贺岁片还是缺了些味道的 笑点零散 泪点和讽刺都还在 冯导是在取景上继承了前些年的档次 很美 但是很入世 海南旅游局到底是给了多少好处 广告也太多。。。费劲。。。 大概想走宫崎骏路线？结尾想拔高一下但是太突然了 感觉怪怪的 看过后缺了些回味 小失望","Compared to previous years New Year film or missing some of the taste of laughter Sporadic tears and satirical are still Feng guide is inherited in the viewfinder a few years ago beautiful but it is a very good accession to the WTO Hainan Tourism Bureau in the end is how much is given Too many ads . . Strenuous. . . Probably want to go Hayao Miyazaki route? Want to pull up the end of the high but a bit too suddenly felt strange after missing some of the small aftertaste disappointment",0.893113
30,"比起是喜剧，更像是讽刺剧，喜剧元素不在于剧本，而是演员的表现力上。而且选了一个不好的时期上档。剧本感觉是写的很仓促，有些地方还是很突兀，没有起承转合，也没有什么好的高潮，主题曲单听真的不错，但是出现的位置太突然，感情来的也太突然。","Compared to comedy, more like a satirical comedy, the element is not the script, but the performance of the actors. And chose a bad time on the file. The script feels very hasty to write, in some places is very abrupt, did not play the role of transfiguration, there is no good orgasm, the theme song is really good, but the location is too sudden, the feelings come too suddenly.",0.884022
30,"沒有意義","Pointless",1
30,"没什么意思。可能期待太高了。本来挺high的状态，看完整个人哈欠连天。基本没什么笑点，就是段子集合，最后加个煽情环保广告片，真心敷衍，完全不值区区几十块的票钱。你要说贺岁片咱不期待内涵，但至少要拿出诚意逗观众开心吧。差泰囧N条街。","Means nothing. May look too high. Originally very high state, watching the whole person yawning. Basically no point, is a collection of paragraphs, and finally add a sensational green advertising, really perfunctory, totally worth the ticket area dozens of votes. You want to say Lunar New Year film we do not expect meaning, but at least to show their happiness to tease the audience happy. Poor Thai 囧 N Street.",0.880026
30,"没啥看点","Nothing aspect",1
30,"没多好，也没那么差，一个贺岁喜剧，看轻松了挺好~","No good, not so bad, a New Year's comedy, look relaxed, very good ~",0.826119
30,"没想象的好，也没所说的烂，影片立意出发点与所设定的受众面间地位差异很值得玩味～","Did not imagine the good, did not say the bad, the film set out the starting point and set the difference between the audience is very interesting poker ~",0.907872
30,"没想象的糟糕，因为我本来对冯导就没什么好印象= = 。前两个中规中矩，宋丹丹那个刻意煽情，影院里哭倒一片，我却坐在那儿不明就里。宋丹丹让观众联想到啥了？是他们的父母还是自己？这又跟整段变富豪的体验有啥关系？太出戏了。可王朔到底犀利，导演造梦、观众看戏。可等出了影院，明天照样碌碌无为。","I did not imagine the bad, because I had no impression of Feng guide = =. The first two law-abiding, Song Dandan deliberately sensational, crying in the cinema, but I was sitting there unknown. Song Dandan let the audience think of what? Is their parents or yourself? What is the relationship between this and the whole Regal experience? Too play out. Can Wang Shuo sharp in the end, the director made a dream, the audience watching the movie. Can wait out the theater, still mediocre tomorrow.",0.841245
